s,o,p
ex:coin_15603,ex:issuer_154,nmo:hasIssuer
ex:coin_15603,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15611,ex:issuer_131,nmo:hasIssuer
ex:coin_15611,ex:issuer_154,nmo:hasIssuer
ex:coin_15611,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15630,ex:issuer_154,nmo:hasIssuer
ex:coin_15630,ex:issuer_131,nmo:hasIssuer
ex:coin_15630,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15633,ex:issuer_131,nmo:hasIssuer
ex:coin_15633,ex:issuer_154,nmo:hasIssuer
ex:coin_15633,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15721,ex:issuer_154,nmo:hasIssuer
ex:coin_15721,ex:issuer_131,nmo:hasIssuer
ex:coin_15721,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15792,ex:issuer_131,nmo:hasIssuer
ex:coin_15792,ex:issuer_154,nmo:hasIssuer
ex:coin_15792,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15817,ex:issuer_154,nmo:hasIssuer
ex:coin_15817,ex:issuer_131,nmo:hasIssuer
ex:coin_15817,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16321,ex:issuer_131,nmo:hasIssuer
ex:coin_16321,ex:issuer_154,nmo:hasIssuer
ex:coin_16321,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16349,ex:issuer_154,nmo:hasIssuer
ex:coin_16349,ex:issuer_131,nmo:hasIssuer
ex:coin_16349,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16378,ex:issuer_131,nmo:hasIssuer
ex:coin_16378,ex:issuer_154,nmo:hasIssuer
ex:coin_16378,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16390,ex:issuer_131,nmo:hasIssuer
ex:coin_16390,ex:issuer_154,nmo:hasIssuer
ex:coin_16390,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16403,ex:issuer_131,nmo:hasIssuer
ex:coin_16403,ex:issuer_154,nmo:hasIssuer
ex:coin_16403,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16407,ex:issuer_131,nmo:hasIssuer
ex:coin_16407,ex:issuer_154,nmo:hasIssuer
ex:coin_16407,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16607,ex:issuer_154,nmo:hasIssuer
ex:coin_16607,ex:issuer_131,nmo:hasIssuer
ex:coin_16607,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16758,ex:issuer_131,nmo:hasIssuer
ex:coin_16758,ex:issuer_154,nmo:hasIssuer
ex:coin_16758,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16781,ex:issuer_154,nmo:hasIssuer
ex:coin_16781,ex:issuer_131,nmo:hasIssuer
ex:coin_16781,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16787,ex:issuer_131,nmo:hasIssuer
ex:coin_16787,ex:issuer_154,nmo:hasIssuer
ex:coin_16787,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16808,ex:issuer_131,nmo:hasIssuer
ex:coin_16808,ex:issuer_154,nmo:hasIssuer
ex:coin_16808,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16809,ex:issuer_154,nmo:hasIssuer
ex:coin_16809,ex:issuer_131,nmo:hasIssuer
ex:coin_16809,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16813,ex:issuer_131,nmo:hasIssuer
ex:coin_16813,ex:issuer_154,nmo:hasIssuer
ex:coin_16813,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16822,ex:issuer_154,nmo:hasIssuer
ex:coin_16822,ex:issuer_131,nmo:hasIssuer
ex:coin_16822,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16824,ex:issuer_154,nmo:hasIssuer
ex:coin_16824,ex:issuer_131,nmo:hasIssuer
ex:coin_16824,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_16864,ex:issuer_154,nmo:hasIssuer
ex:coin_16864,ex:issuer_131,nmo:hasIssuer
ex:coin_16864,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17209,ex:issuer_154,nmo:hasIssuer
ex:coin_17209,ex:issuer_131,nmo:hasIssuer
ex:coin_17209,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17210,ex:issuer_131,nmo:hasIssuer
ex:coin_17210,ex:issuer_154,nmo:hasIssuer
ex:coin_17210,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17257,ex:issuer_131,nmo:hasIssuer
ex:coin_17257,ex:issuer_154,nmo:hasIssuer
ex:coin_17257,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17277,ex:issuer_154,nmo:hasIssuer
ex:coin_17277,ex:issuer_131,nmo:hasIssuer
ex:coin_17277,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17289,ex:issuer_131,nmo:hasIssuer
ex:coin_17289,ex:issuer_154,nmo:hasIssuer
ex:coin_17289,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17327,ex:issuer_131,nmo:hasIssuer
ex:coin_17327,ex:issuer_154,nmo:hasIssuer
ex:coin_17327,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17350,ex:issuer_154,nmo:hasIssuer
ex:coin_17350,ex:issuer_131,nmo:hasIssuer
ex:coin_17350,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17365,ex:issuer_131,nmo:hasIssuer
ex:coin_17365,ex:issuer_154,nmo:hasIssuer
ex:coin_17365,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17372,ex:issuer_154,nmo:hasIssuer
ex:coin_17372,ex:issuer_131,nmo:hasIssuer
ex:coin_17372,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17375,ex:issuer_131,nmo:hasIssuer
ex:coin_17375,ex:issuer_154,nmo:hasIssuer
ex:coin_17375,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17389,ex:issuer_131,nmo:hasIssuer
ex:coin_17389,ex:issuer_154,nmo:hasIssuer
ex:coin_17389,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17391,ex:issuer_154,nmo:hasIssuer
ex:coin_17391,ex:issuer_131,nmo:hasIssuer
ex:coin_17391,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17420,ex:issuer_154,nmo:hasIssuer
ex:coin_17420,ex:issuer_131,nmo:hasIssuer
ex:coin_17420,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17425,ex:issuer_154,nmo:hasIssuer
ex:coin_17425,ex:issuer_131,nmo:hasIssuer
ex:coin_17425,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17427,ex:issuer_154,nmo:hasIssuer
ex:coin_17427,ex:issuer_131,nmo:hasIssuer
ex:coin_17427,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17432,ex:issuer_131,nmo:hasIssuer
ex:coin_17432,ex:issuer_154,nmo:hasIssuer
ex:coin_17432,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17453,ex:issuer_131,nmo:hasIssuer
ex:coin_17453,ex:issuer_154,nmo:hasIssuer
ex:coin_17453,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17474,ex:issuer_154,nmo:hasIssuer
ex:coin_17474,ex:issuer_131,nmo:hasIssuer
ex:coin_17474,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17475,ex:issuer_131,nmo:hasIssuer
ex:coin_17475,ex:issuer_154,nmo:hasIssuer
ex:coin_17475,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17482,ex:issuer_131,nmo:hasIssuer
ex:coin_17482,ex:issuer_154,nmo:hasIssuer
ex:coin_17482,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17488,ex:issuer_154,nmo:hasIssuer
ex:coin_17488,ex:issuer_131,nmo:hasIssuer
ex:coin_17488,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17497,ex:issuer_131,nmo:hasIssuer
ex:coin_17497,ex:issuer_154,nmo:hasIssuer
ex:coin_17497,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17498,ex:issuer_154,nmo:hasIssuer
ex:coin_17498,ex:issuer_131,nmo:hasIssuer
ex:coin_17498,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17516,ex:issuer_131,nmo:hasIssuer
ex:coin_17516,ex:issuer_154,nmo:hasIssuer
ex:coin_17516,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17529,ex:issuer_131,nmo:hasIssuer
ex:coin_17529,ex:issuer_154,nmo:hasIssuer
ex:coin_17529,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17530,ex:issuer_154,nmo:hasIssuer
ex:coin_17530,ex:issuer_131,nmo:hasIssuer
ex:coin_17530,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17536,ex:issuer_154,nmo:hasIssuer
ex:coin_17536,ex:issuer_131,nmo:hasIssuer
ex:coin_17536,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17604,ex:issuer_131,nmo:hasIssuer
ex:coin_17604,ex:issuer_154,nmo:hasIssuer
ex:coin_17604,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17635,ex:issuer_131,nmo:hasIssuer
ex:coin_17635,ex:issuer_154,nmo:hasIssuer
ex:coin_17635,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17643,ex:issuer_154,nmo:hasIssuer
ex:coin_17643,ex:issuer_131,nmo:hasIssuer
ex:coin_17643,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17652,ex:issuer_131,nmo:hasIssuer
ex:coin_17652,ex:issuer_154,nmo:hasIssuer
ex:coin_17652,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17671,ex:issuer_154,nmo:hasIssuer
ex:coin_17671,ex:issuer_131,nmo:hasIssuer
ex:coin_17671,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17672,ex:issuer_131,nmo:hasIssuer
ex:coin_17672,ex:issuer_154,nmo:hasIssuer
ex:coin_17672,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17673,ex:issuer_154,nmo:hasIssuer
ex:coin_17673,ex:issuer_131,nmo:hasIssuer
ex:coin_17673,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17674,ex:issuer_131,nmo:hasIssuer
ex:coin_17674,ex:issuer_154,nmo:hasIssuer
ex:coin_17674,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17675,ex:issuer_154,nmo:hasIssuer
ex:coin_17675,ex:issuer_131,nmo:hasIssuer
ex:coin_17675,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17676,ex:issuer_131,nmo:hasIssuer
ex:coin_17676,ex:issuer_154,nmo:hasIssuer
ex:coin_17676,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17677,ex:issuer_154,nmo:hasIssuer
ex:coin_17677,ex:issuer_131,nmo:hasIssuer
ex:coin_17677,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17678,ex:issuer_131,nmo:hasIssuer
ex:coin_17678,ex:issuer_154,nmo:hasIssuer
ex:coin_17678,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17719,ex:issuer_131,nmo:hasIssuer
ex:coin_17719,ex:issuer_154,nmo:hasIssuer
ex:coin_17719,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17720,ex:issuer_154,nmo:hasIssuer
ex:coin_17720,ex:issuer_131,nmo:hasIssuer
ex:coin_17720,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17734,ex:issuer_154,nmo:hasIssuer
ex:coin_17734,ex:issuer_131,nmo:hasIssuer
ex:coin_17734,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_17746,ex:issuer_131,nmo:hasIssuer
ex:coin_17746,ex:issuer_154,nmo:hasIssuer
ex:coin_17746,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_18001,ex:issuer_154,nmo:hasIssuer
ex:coin_18001,ex:issuer_131,nmo:hasIssuer
ex:coin_18001,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28371,ex:issuer_131,nmo:hasIssuer
ex:coin_28371,ex:issuer_154,nmo:hasIssuer
ex:coin_28371,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
